Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Dewpoint Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),TZ_AMPHITHEATER:Zone Mean Air Temperature [C](TimeStep),TZ_AMPHITHEATER:Zone Air CO2 Concentration [ppm](TimeStep),HTG HVAC 1 ADJUSTED BY 1.1 F:Schedule Value [](TimeStep),CLG HVAC 1 ADJUSTED BY 0 F:Schedule Value [](TimeStep),AHUS ONOFF:Schedule Value [](TimeStep),HOT_WATER_TEMPERATURE 1:Schedule Value [](TimeStep),MAISON DU SAVOIR AUDITORIUM OCC:Schedule Value [](TimeStep),Electricity:Facility [J](TimeStep),Electricity:HVAC [J](TimeStep),Electricity:Plant [J](TimeStep),Fans:Electricity [J](TimeStep),Heating:DistrictHeatingWater [J](TimeStep),HeatingCoils:EnergyTransfer [J](TimeStep),Pumps:Electricity [J](TimeStep) 
 02/17  07:30:00,-1.3,-1.300001574846196,100.0,1.0,25.0,16.0,0.0,5.731104895801522,399.9999999999999,21.0,24.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  07:45:00,-1.3,-1.3000006417240593,100.0,1.0,22.5,26.25,0.0,5.738052833527735,399.9999999999999,21.0,24.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  08:00:00,-1.3,-1.3,100.0,1.0,20.0,36.5,0.0,5.728838455160884,399.9999999999999,21.0,24.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  08:15:00,-1.25,-1.2500019199927814,100.0,1.0,27.5,46.75,0.0,5.740031502088371,399.9999999999999,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  08:30:00,-1.2000000000000002,-1.2000019270133073,100.0,1.0,35.0,57.0,0.0,5.7617773896662525,399.9999999999999,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  08:45:00,-1.1500000000000001,-1.1500005798189974,100.0,1.0,42.5,79.5,8.5,5.782017477445891,399.9999999999999,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  09:00:00,-1.1,-1.100001065614636,100.0,1.0,50.0,102.0,17.0,5.7986205646865665,399.99999999999994,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  09:15:00,-1.0750000000000002,-1.0750013580464228,100.0,0.75,33.25,124.5,25.5,7.007843973026286,495.8863670854474,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  09:30:00,-1.05,-1.050000069315355,100.0,0.5,16.5,147.0,34.0,8.019163212471838,621.6377492081356,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  09:45:00,-1.025,-1.0250010599086123,100.0,0.25,359.75,159.75,30.25,8.283532832803264,634.3363336482655,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  10:00:00,-1.0,-1.0000010655314855,100.0,0.0,343.0,172.5,26.5,8.286241162171232,652.7549766990904,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  10:15:00,-0.75,-0.7500025041073732,100.0,0.525,357.25,185.25,22.75,8.343428725738914,682.9839035898707,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  10:30:00,-0.5,-0.5000020123707806,100.0,1.05,11.5,198.0,19.0,8.486036769262945,708.8828566217841,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  10:45:00,-0.25,-0.2500011653454484,100.0,1.5750000000000002,25.75,203.25,19.25,8.650312092004556,723.4812205334681,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  11:00:00,0.0,-5.675599462465017e-7,100.0,2.1,40.0,208.5,19.5,8.799100139056131,728.9082276507643,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  11:15:00,0.05,0.049997438105152274,100.0,1.8250000000000002,2.5,213.75,19.75,8.28598769678219,681.6352430212996,21.0,24.0,1.0,67.0,0.2,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  11:30:00,0.1,0.09999623247885989,100.0,1.55,325.0,219.0,20.0,7.782673268182743,621.1513603238479,21.0,24.0,1.0,67.0,0.2,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  11:45:00,0.15000000000000002,0.14999817980198143,100.0,1.275,287.5,209.5,38.0,7.644485355858893,584.69834540203,21.0,24.0,1.0,67.0,0.2,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  12:00:00,0.2,0.19999856281915274,100.0,1.0,250.0,200.0,56.0,7.7075962043636945,571.4302853632198,21.0,24.0,1.0,67.0,0.2,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  12:15:00,0.5,0.4999984183714995,100.0,0.75,249.5,190.5,74.0,7.231937518914557,528.3851213590435,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  12:30:00,0.7999999999999999,0.7999957360289826,100.0,0.5,249.0,181.0,92.0,6.832675878959842,462.33498363793456,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  12:45:00,1.0999999999999999,1.0999950416575512,100.0,0.25,248.5,176.0,181.25,6.798157239890261,420.1949845911327,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  13:00:00,1.4,1.3999949277656727,100.0,0.0,248.0,171.0,270.5,6.957483849807131,403.8671225372461,21.0,24.0,1.0,67.0,0.0,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  13:15:00,1.5749999999999997,1.3249999999999997,98.25,0.25,203.5,166.0,359.75,7.357427956637485,431.3428787950914,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  13:30:00,1.75,1.25,96.5,0.5,159.0,161.0,449.0,7.730885328350416,459.71281250814235,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  13:45:00,1.9250000000000003,1.175,94.75,0.75,114.5,145.25,452.0,7.904659330742076,476.00478009976604,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  14:00:00,2.1,1.1,93.0,1.0,70.0,129.5,455.0,7.97159072579764,482.05147528162433,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  14:15:00,2.2750000000000004,1.125,92.0,1.0,76.25,113.75,458.0,8.03152186907873,483.27934796122327,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  14:30:00,2.45,1.15,91.0,1.0,82.5,98.0,461.0,8.113309449042243,483.2871277619771,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  14:45:00,2.6249999999999996,1.1749999999999998,90.0,1.0,88.75,92.5,405.5,8.206493741242594,483.35347086666616,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  15:00:00,2.8,1.2,89.0,1.0,95.0,87.0,350.0,8.299014202834833,483.57592241749836,21.0,24.0,1.0,67.0,0.1,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  15:15:00,2.925,1.125,87.75,1.0,91.25,81.5,294.5,9.270265005735668,555.3758895793678,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  15:30:00,3.05,1.05,86.5,1.0,87.5,76.0,239.0,9.861010352390245,597.9246146395085,21.0,24.0,1.0,67.0,0.4,5962055.34449462,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  15:45:00,3.175,0.9750000000000001,85.25,1.0,83.75,59.75,179.25,10.21967528309158,625.8511165770003,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  16:00:00,3.3,0.9,84.0,1.0,80.0,43.5,119.5,10.43931247375067,663.700759228916,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  16:15:00,3.0249999999999995,0.75,84.75,1.75,75.0,27.25,59.75,10.481657140802977,697.1615104718344,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  16:30:00,2.75,0.6,85.5,2.5,70.0,11.0,0.0,10.396470265639056,717.822056783494,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  16:45:00,2.475,0.44999999999999996,86.25,3.25,65.0,8.25,0.0,10.26576434065088,727.3828193391864,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  17:00:00,2.2,0.3,87.0,4.0,60.0,0.0,0.0,10.1353725006577,730.8762073891462,21.0,24.0,1.0,67.0,0.4,5962055.344494621,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  17:15:00,2.075,0.24999999999999997,87.5,3.5,55.0,0.0,0.0,9.150453600470078,659.9296478755315,21.0,24.0,1.0,67.0,0.1,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  17:30:00,1.9500000000000002,0.2,88.0,3.0,50.0,0.0,0.0,8.567928955808608,618.2722955488803,21.0,24.0,1.0,67.0,0.1,5833066.687877882,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  17:45:00,1.825,0.15000000000000002,88.5,2.5,45.0,0.0,0.0,8.232356922127956,590.8775229483706,21.0,24.0,1.0,67.0,0.1,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  18:00:00,1.7,0.1,89.0,2.0,40.0,0.0,0.0,8.044319967624803,553.5794430696659,21.0,24.0,1.0,67.0,0.1,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  18:15:00,1.75,0.07500000000000001,88.5,2.25,42.5,0.0,0.0,7.687944067709497,516.6005337913323,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  18:30:00,1.7999999999999998,0.05,88.0,2.5,45.0,0.0,0.0,7.433678144791239,471.62228667823103,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  18:45:00,1.8499999999999999,0.025,87.5,2.75,47.5,0.0,0.0,7.350104451520915,435.67028995702503,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  19:00:00,1.9,0.0,87.0,3.0,50.0,0.0,0.0,7.359843471601001,415.0433086285585,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  19:15:00,1.8249999999999997,-0.05,87.25,3.0,47.5,0.0,0.0,7.356231579823125,406.06465326192483,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  19:30:00,1.75,-0.1,87.5,3.0,45.0,0.0,0.0,7.317795226450819,402.94236580899536,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  19:45:00,1.6750000000000003,-0.15000000000000002,87.75,3.0,42.5,0.0,0.0,7.265153250552433,401.8567352890626,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  20:00:00,1.6,-0.2,88.0,3.0,40.0,0.0,0.0,7.2150743367762455,401.24382497955656,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  20:15:00,1.6500000000000001,-0.25,87.25,2.75,37.5,0.0,0.0,7.197958129196739,400.7542387948862,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  20:30:00,1.7000000000000002,-0.30000000000000004,86.5,2.5,35.0,0.0,0.0,7.2071477650052795,400.3975951489237,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  20:45:00,1.75,-0.35000000000000003,85.75,2.25,32.5,0.0,0.0,7.224906792068273,400.18630879055445,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  21:00:00,1.8,-0.4,85.0,2.0,30.0,0.0,0.0,7.242138332275052,400.0837335615789,16.6111111111111,30.0,1.0,67.0,0.0,5833066.687877884,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  21:15:00,1.75,-0.45000000000000007,85.0,1.75,35.0,0.0,0.0,7.18354715471709,400.04081167878684,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  21:30:00,1.7000000000000002,-0.5,85.0,1.5,40.0,0.0,0.0,7.112562540291202,400.02307066761216,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  21:45:00,1.6500000000000001,-0.5499999999999999,85.0,1.25,45.0,0.0,0.0,7.064963468078569,400.0140559200011,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  22:00:00,1.6,-0.6,85.0,1.0,50.0,0.0,0.0,7.035283177614276,400.0082860695542,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  22:15:00,1.5750000000000002,-0.6,85.0,1.0,56.25,0.0,0.0,7.01485112584812,400.0044882667856,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  22:30:00,1.55,-0.6,85.0,1.0,62.5,0.0,0.0,6.996878048647126,400.00223973627783,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  22:45:00,1.525,-0.6,85.0,1.0,68.75,0.0,0.0,6.978781372890385,400.00107615733765,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  23:00:00,1.5,-0.6,85.0,1.0,75.0,0.0,0.0,6.9605725583439435,400.0005343787533,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  23:15:00,1.6,-0.625,84.25,0.75,101.0,0.0,0.0,6.970207158852954,400.0002879404868,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
 02/17  23:30:00,1.7,-0.6499999999999999,83.5,0.5,127.0,0.0,0.0,7.004333719808459,400.0001648076953,16.6111111111111,30.0,1.0,67.0,0.0,5254725.06156889,5037597.120157812,0.0,5037597.120157812,0.0,0.0,0.0 
